image_id,height,width,mean_pixel,flag
ISIC_0030903,450,600,145.0,OK
ISIC_0025994,450,600,181.8,OK
ISIC_0027834,450,600,165.04,OK
ISIC_0030322,450,600,179.78,OK
ISIC_0030292,450,600,162.54,OK
ISIC_0029015,450,600,151.02,OK
ISIC_0025205,450,600,140.04,OK
ISIC_0028668,450,600,141.45,OK
ISIC_0031730,450,600,163.62,OK
ISIC_0030469,450,600,148.98,OK
ISIC_0030170,450,600,162.78,OK
ISIC_0025056,450,600,142.42,OK
ISIC_0025966,450,600,133.18,OK
ISIC_0027816,450,600,148.73,OK
ISIC_0028962,450,600,148.76,OK
ISIC_0029633,450,600,152.95,OK
ISIC_0024791,450,600,167.47,OK
ISIC_0028805,450,600,151.79,OK
ISIC_0032442,450,600,140.91,OK
ISIC_0025255,450,600,145.95,OK
ISIC_0026778,450,600,188.61,OK
ISIC_0028462,450,600,165.38,OK
ISIC_0025052,450,600,163.35,OK
ISIC_0024473,450,600,155.46,OK
ISIC_0030302,450,600,148.26,OK
ISIC_0031606,450,600,150.49,OK
ISIC_0031422,450,600,147.86,OK
ISIC_0032453,450,600,148.97,OK
ISIC_0029784,450,600,126.52,OK
ISIC_0027136,450,600,144.03,OK
ISIC_0028546,450,600,165.75,OK
ISIC_0028812,450,600,181.19,OK
ISIC_0027691,450,600,194.38,OK
ISIC_0028111,450,600,188.14,OK
ISIC_0028137,450,600,140.46,OK
ISIC_0030168,450,600,159.52,OK
ISIC_0028539,450,600,145.27,OK
ISIC_0030936,450,600,152.54,OK
ISIC_0031229,450,600,144.95,OK
ISIC_0031777,450,600,144.74,OK
ISIC_0025558,450,600,125.59,OK
ISIC_0028007,450,600,143.18,OK
ISIC_0024692,450,600,128.34,OK
ISIC_0026520,450,600,107.67,OK
ISIC_0030457,450,600,139.23,OK
ISIC_0029729,450,600,179.99,OK
ISIC_0028768,450,600,165.36,OK
ISIC_0026383,450,600,183.4,OK
ISIC_0025794,450,600,135.46,OK
ISIC_0028888,450,600,127.82,OK
ISIC_0030729,450,600,153.29,OK
ISIC_0026104,450,600,150.24,OK
ISIC_0026142,450,600,165.38,OK
ISIC_0026107,450,600,156.47,OK
ISIC_0026135,450,600,176.42,OK
ISIC_0026139,450,600,140.03,OK
ISIC_0026153,450,600,135.39,OK
ISIC_0026249,450,600,144.53,OK
ISIC_0026174,450,600,141.5,OK
ISIC_0026205,450,600,137.12,OK
ISIC_0026219,450,600,156.82,OK
ISIC_0026245,450,600,151.79,OK
ISIC_0026248,450,600,129.0,OK
ISIC_0026262,450,600,147.23,OK
ISIC_0026159,450,600,173.25,OK
ISIC_0026085,450,600,172.88,OK
ISIC_0026044,450,600,178.23,OK
ISIC_0026070,450,600,174.48,OK
ISIC_0025939,450,600,144.73,OK
ISIC_0026263,450,600,132.59,OK
ISIC_0025973,450,600,175.89,OK
ISIC_0025982,450,600,154.92,OK
ISIC_0025984,450,600,158.86,OK
ISIC_0025985,450,600,164.68,OK
ISIC_0025986,450,600,193.72,OK
ISIC_0026015,450,600,149.82,OK
ISIC_0026016,450,600,142.51,OK
ISIC_0026018,450,600,154.03,OK
ISIC_0026042,450,600,127.69,OK
ISIC_0025937,450,600,145.14,OK
ISIC_0026046,450,600,174.6,OK
ISIC_0026060,450,600,174.27,OK
ISIC_0026069,450,600,148.13,OK
ISIC_0026072,450,600,166.55,OK
ISIC_0026553,450,600,158.18,OK
ISIC_0026409,450,600,139.57,OK
ISIC_0026273,450,600,171.26,OK
ISIC_0026444,450,600,140.01,OK
ISIC_0026446,450,600,157.85,OK
ISIC_0026477,450,600,188.79,OK
ISIC_0026493,450,600,141.21,OK
ISIC_0026511,450,600,169.2,OK
ISIC_0026514,450,600,155.95,OK
ISIC_0026443,450,600,180.4,OK
ISIC_0026523,450,600,136.64,OK
ISIC_0026526,450,600,145.48,OK
ISIC_0026530,450,600,162.84,OK
ISIC_0026532,450,600,138.58,OK
ISIC_0026556,450,600,165.01,OK
ISIC_0026538,450,600,124.69,OK
ISIC_0026539,450,600,150.6,OK
ISIC_0026524,450,600,148.22,OK
ISIC_0026265,450,600,162.95,OK
ISIC_0026441,450,600,161.59,OK
ISIC_0026416,450,600,153.66,OK
ISIC_0026276,450,600,140.49,OK
ISIC_0026277,450,600,137.13,OK
ISIC_0026280,450,600,134.42,OK
ISIC_0026286,450,600,181.75,OK
ISIC_0026290,450,600,135.85,OK
ISIC_0026291,450,600,153.21,OK
ISIC_0026422,450,600,159.3,OK
ISIC_0026298,450,600,141.22,OK
ISIC_0026311,450,600,140.04,OK
ISIC_0026316,450,600,159.1,OK
ISIC_0026335,450,600,178.34,OK
ISIC_0026351,450,600,140.74,OK
ISIC_0026365,450,600,175.21,OK
ISIC_0026378,450,600,142.02,OK
ISIC_0026301,450,600,154.44,OK
ISIC_0025928,450,600,153.1,OK
ISIC_0025642,450,600,156.3,OK
ISIC_0025906,450,600,189.85,OK
ISIC_0025466,450,600,157.38,OK
ISIC_0025470,450,600,138.1,OK
ISIC_0025484,450,600,163.37,OK
ISIC_0025485,450,600,134.56,OK
ISIC_0025507,450,600,148.96,OK
ISIC_0025510,450,600,150.04,OK
ISIC_0025465,450,600,158.75,OK
ISIC_0025515,450,600,169.66,OK
ISIC_0025526,450,600,136.09,OK
ISIC_0025529,450,600,179.07,OK
ISIC_0025548,450,600,148.21,OK
ISIC_0025554,450,600,133.62,OK
ISIC_0025567,450,600,163.71,OK
ISIC_0025575,450,600,151.27,OK
ISIC_0025519,450,600,139.7,OK
ISIC_0025454,450,600,154.66,OK
ISIC_0025434,450,600,136.42,OK
ISIC_0025431,450,600,199.27,OK
ISIC_0025330,450,600,188.15,OK
ISIC_0025337,450,600,156.0,OK
ISIC_0025339,450,600,166.73,OK
ISIC_0025345,450,600,155.81,OK
ISIC_0026566,450,600,168.26,OK
ISIC_0025351,450,600,167.36,OK
ISIC_0025366,450,600,191.31,OK
ISIC_0025374,450,600,138.19,OK
ISIC_0025376,450,600,160.81,OK
ISIC_0025378,450,600,136.25,OK
ISIC_0025387,450,600,203.87,OK
ISIC_0025388,450,600,131.36,OK
ISIC_0025389,450,600,136.84,OK
ISIC_0025392,450,600,159.58,OK
ISIC_0025419,450,600,178.83,OK
ISIC_0025583,450,600,145.2,OK
ISIC_0025915,450,600,168.96,OK
ISIC_0025623,450,600,144.01,OK
ISIC_0025654,450,600,127.3,OK
ISIC_0025810,450,600,141.15,OK
ISIC_0025819,450,600,143.24,OK
ISIC_0025830,450,600,145.77,OK
ISIC_0025837,450,600,172.7,OK
ISIC_0025838,450,600,148.32,OK
ISIC_0025842,450,600,148.16,OK
ISIC_0025805,450,600,177.9,OK
ISIC_0025851,450,600,131.14,OK
ISIC_0025867,450,600,153.89,OK
ISIC_0025874,450,600,132.73,OK
ISIC_0025876,450,600,133.1,OK
ISIC_0025879,450,600,158.86,OK
ISIC_0025883,450,600,157.8,OK
ISIC_0025885,450,600,178.83,OK
ISIC_0025856,450,600,150.47,OK
ISIC_0025804,450,600,126.58,OK
ISIC_0025799,450,600,177.27,OK
ISIC_0025781,450,600,140.62,OK
ISIC_0025656,450,600,167.13,OK
ISIC_0025659,450,600,170.94,OK
ISIC_0025661,450,600,165.16,OK
ISIC_0025693,450,600,136.75,OK
ISIC_0025699,450,600,168.23,OK
ISIC_0025703,450,600,126.29,OK
ISIC_0025710,450,600,149.77,OK
ISIC_0025716,450,600,145.36,OK
ISIC_0025719,450,600,162.96,OK
ISIC_0025743,450,600,164.11,OK
ISIC_0025746,450,600,168.62,OK
ISIC_0025753,450,600,146.53,OK
ISIC_0025758,450,600,153.68,OK
ISIC_0025767,450,600,176.33,OK
ISIC_0025777,450,600,188.3,OK
ISIC_0025627,450,600,151.91,OK
ISIC_0026567,450,600,168.63,OK
ISIC_0027239,450,600,146.46,OK
ISIC_0026590,450,600,131.46,OK
ISIC_0027428,450,600,125.72,OK
ISIC_0027435,450,600,142.9,OK
ISIC_0027437,450,600,129.53,OK
ISIC_0027451,450,600,149.54,OK
ISIC_0027454,450,600,150.04,OK
ISIC_0027455,450,600,194.94,OK
ISIC_0027419,450,600,184.37,OK
ISIC_0027463,450,600,150.14,OK
ISIC_0027504,450,600,177.0,OK
ISIC_0027509,450,600,127.48,OK
ISIC_0027513,450,600,137.08,OK
ISIC_0027527,450,600,146.54,OK
ISIC_0027533,450,600,147.25,OK
ISIC_0027559,450,600,144.44,OK
ISIC_0027470,450,600,172.26,OK
ISIC_0027394,450,600,173.35,OK
ISIC_0027392,450,600,156.23,OK
ISIC_0027388,450,600,161.31,OK
ISIC_0027275,450,600,164.71,OK
ISIC_0027279,450,600,171.05,OK
ISIC_0027287,450,600,169.4,OK
ISIC_0027295,450,600,149.72,OK
ISIC_0027310,450,600,169.94,OK
ISIC_0027320,450,600,147.16,OK
ISIC_0027326,450,600,159.25,OK
ISIC_0027332,450,600,144.53,OK
ISIC_0027335,450,600,173.94,OK
ISIC_0027344,450,600,141.62,OK
ISIC_0027354,450,600,132.37,OK
ISIC_0027355,450,600,153.66,OK
ISIC_0027367,450,600,174.56,OK
ISIC_0027370,450,600,154.33,OK
ISIC_0027374,450,600,165.69,OK
ISIC_0027584,450,600,133.54,OK
ISIC_0027270,450,600,144.09,OK
ISIC_0027606,450,600,166.41,OK
ISIC_0027612,450,600,176.44,OK
ISIC_0027806,450,600,156.38,OK
ISIC_0027811,450,600,126.19,OK
ISIC_0027820,450,600,119.07,OK
ISIC_0027826,450,600,139.26,OK
ISIC_0027828,450,600,171.28,OK
ISIC_0027831,450,600,145.87,OK
ISIC_0027801,450,600,157.85,OK
ISIC_0027850,450,600,157.72,OK
ISIC_0027875,450,600,138.4,OK
ISIC_0027893,450,600,141.58,OK
ISIC_0025326,450,600,147.55,OK
ISIC_0027905,450,600,136.1,OK
ISIC_0027916,450,600,152.96,OK
ISIC_0027953,450,600,157.55,OK
ISIC_0027859,450,600,173.44,OK
ISIC_0027796,450,600,169.29,OK
ISIC_0027781,450,600,151.1,OK
ISIC_0027780,450,600,168.04,OK
ISIC_0027649,450,600,160.23,OK
ISIC_0027652,450,600,148.03,OK
ISIC_0027680,450,600,176.15,OK
ISIC_0027681,450,600,136.74,OK
ISIC_0027706,450,600,153.98,OK
ISIC_0027710,450,600,151.59,OK
ISIC_0027713,450,600,147.76,OK
ISIC_0027735,450,600,152.49,OK
ISIC_0027737,450,600,152.17,OK
ISIC_0027739,450,600,176.83,OK
ISIC_0027747,450,600,161.45,OK
ISIC_0027754,450,600,143.46,OK
ISIC_0027760,450,600,155.29,OK
ISIC_0027770,450,600,136.95,OK
ISIC_0027771,450,600,181.91,OK
ISIC_0027608,450,600,140.94,OK
ISIC_0026576,450,600,170.22,OK
ISIC_0027219,450,600,117.07,OK
ISIC_0027202,450,600,149.47,OK
ISIC_0026775,450,600,148.74,OK
ISIC_0026783,450,600,131.45,OK
ISIC_0026787,450,600,156.88,OK
ISIC_0026790,450,600,189.7,OK
ISIC_0026794,450,600,151.0,OK
ISIC_0026803,450,600,145.84,OK
ISIC_0026769,450,600,181.51,OK
ISIC_0026827,450,600,159.6,OK
ISIC_0026842,450,600,167.91,OK
ISIC_0026843,450,600,177.08,OK
ISIC_0026844,450,600,168.41,OK
ISIC_0026846,450,600,132.6,OK
ISIC_0026849,450,600,161.65,OK
ISIC_0026861,450,600,160.88,OK
ISIC_0026835,450,600,146.38,OK
ISIC_0026744,450,600,189.97,OK
ISIC_0026737,450,600,177.5,OK
ISIC_0026728,450,600,206.4,OK
ISIC_0026606,450,600,212.6,OK
ISIC_0026607,450,600,145.58,OK
ISIC_0026614,450,600,141.15,OK
ISIC_0026623,450,600,149.01,OK
ISIC_0026631,450,600,149.65,OK
ISIC_0026634,450,600,134.55,OK
ISIC_0026637,450,600,140.1,OK
ISIC_0026644,450,600,168.94,OK
ISIC_0026661,450,600,180.85,OK
ISIC_0026663,450,600,167.3,OK
ISIC_0026675,450,600,179.87,OK
ISIC_0026679,450,600,122.51,OK
ISIC_0026704,450,600,147.31,OK
ISIC_0026714,450,600,169.36,OK
ISIC_0026717,450,600,131.97,OK
ISIC_0026867,450,600,153.33,OK
ISIC_0027218,450,600,162.94,OK
ISIC_0026871,450,600,161.69,OK
ISIC_0026895,450,600,173.11,OK
ISIC_0027042,450,600,155.21,OK
ISIC_0027053,450,600,163.86,OK
ISIC_0027064,450,600,150.43,OK
ISIC_0027068,450,600,176.62,OK
ISIC_0027083,450,600,136.85,OK
ISIC_0027094,450,600,141.86,OK
ISIC_0027041,450,600,132.19,OK
ISIC_0027139,450,600,170.57,OK
ISIC_0027151,450,600,205.35,OK
ISIC_0027154,450,600,164.35,OK
ISIC_0027162,450,600,147.24,OK
ISIC_0027167,450,600,154.96,OK
ISIC_0027192,450,600,168.24,OK
ISIC_0027194,450,600,136.5,OK
ISIC_0027142,450,600,164.31,OK
ISIC_0027037,450,600,176.34,OK
ISIC_0027027,450,600,198.7,OK
ISIC_0027026,450,600,150.66,OK
ISIC_0026907,450,600,166.2,OK
ISIC_0026912,450,600,129.37,OK
ISIC_0026923,450,600,170.9,OK
ISIC_0026941,450,600,149.96,OK
ISIC_0026947,450,600,185.5,OK
ISIC_0026955,450,600,149.01,OK
ISIC_0026958,450,600,140.87,OK
ISIC_0026959,450,600,145.36,OK
ISIC_0026961,450,600,148.12,OK
ISIC_0026967,450,600,138.58,OK
ISIC_0027006,450,600,141.32,OK
ISIC_0027017,450,600,134.86,OK
ISIC_0027018,450,600,158.29,OK
ISIC_0027023,450,600,135.89,OK
ISIC_0027025,450,600,146.45,OK
ISIC_0026893,450,600,169.64,OK
ISIC_0025312,450,600,129.96,OK
ISIC_0025292,450,600,169.59,OK
ISIC_0000505,802,919,167.76,OK
ISIC_0000506,802,919,171.73,OK
ISIC_0000507,717,1019,151.97,OK
ISIC_0000508,717,1019,200.24,OK
ISIC_0000509,802,919,171.02,OK
ISIC_0000510,802,919,179.21,OK
ISIC_0000504,2592,3872,157.74,OK
ISIC_0000512,802,919,160.49,OK
ISIC_0000515,802,919,148.3,OK
ISIC_0000523,802,919,141.99,OK
ISIC_0000524,802,919,171.37,OK
ISIC_0000525,711,1007,153.04,OK
ISIC_0000527,713,1011,161.45,OK
ISIC_0000528,711,1008,158.3,OK
ISIC_0000514,802,919,178.46,OK
ISIC_0000529,753,1028,152.56,OK
ISIC_0000503,802,919,145.64,OK
ISIC_0000500,802,919,163.23,OK
ISIC_0000485,802,919,126.86,OK
ISIC_0000486,802,919,158.4,OK
ISIC_0000488,802,919,151.34,OK
ISIC_0000489,802,919,142.24,OK
ISIC_0000490,802,919,119.45,OK
ISIC_0000491,802,919,105.07,OK
ISIC_0000501,802,919,137.89,OK
ISIC_0000492,802,919,169.68,OK
ISIC_0000494,802,919,159.84,OK
ISIC_0000495,802,919,173.55,OK
ISIC_0000496,717,1019,158.64,OK
ISIC_0000497,802,919,135.27,OK
ISIC_0000498,802,919,151.47,OK
ISIC_0000499,802,919,178.83,OK
ISIC_0000493,802,919,129.57,OK
ISIC_0000530,802,919,161.89,OK
ISIC_0000532,802,919,164.45,OK
ISIC_0000534,719,824,149.66,OK
ISIC_0000535,719,824,176.39,OK
ISIC_0000536,682,796,180.62,OK
ISIC_0000537,719,824,143.25,OK
ISIC_0000538,719,824,165.38,OK
ISIC_0000539,719,824,187.18,OK
ISIC_0000540,719,824,128.45,OK
ISIC_0000541,719,824,138.61,OK
ISIC_0000542,719,824,162.06,OK
ISIC_0000543,680,853,134.62,OK
ISIC_0000544,719,824,132.36,OK
ISIC_0000545,719,824,145.55,OK
ISIC_0000546,719,824,172.16,OK
ISIC_0000556,719,824,167.4,OK
ISIC_0000483,802,919,142.75,OK
ISIC_0000481,802,919,114.2,OK
ISIC_0000480,802,919,180.29,OK
ISIC_0000479,802,919,148.54,OK
ISIC_0000392,2304,3072,134.38,OK
ISIC_0000396,2000,2565,138.03,OK
ISIC_0000397,2304,3072,137.84,OK
ISIC_0000403,2304,3072,127.11,OK
ISIC_0000407,2304,3072,137.92,OK
ISIC_0000408,2304,3072,133.83,OK
ISIC_0000391,2304,3072,151.05,OK
ISIC_0000409,1909,2601,163.06,OK
ISIC_0000418,2304,3072,156.32,OK
ISIC_0000419,2304,3072,153.68,OK
ISIC_0000421,2304,3072,139.7,OK
ISIC_0000422,2304,3072,143.04,OK
ISIC_0000423,2304,3072,148.8,OK
ISIC_0000424,2304,3072,141.54,OK
ISIC_0000416,2304,3072,147.78,OK
ISIC_0000389,2304,3072,147.64,OK
ISIC_0000388,2304,3072,167.31,OK
ISIC_0000387,2304,3072,159.83,OK
ISIC_0000373,576,767,156.29,OK
ISIC_0000374,576,767,212.7,OK
ISIC_0027954,450,600,160.85,OK
ISIC_0000375,2304,3072,139.01,OK
ISIC_0000376,2082,2725,166.9,OK
ISIC_0000377,2304,3072,178.56,OK
ISIC_0000378,2122,2530,134.67,OK
ISIC_0000379,2304,3072,136.46,OK
ISIC_0000380,1958,2155,133.02,OK
ISIC_0000381,1943,2101,169.7,OK
ISIC_0000382,2067,2314,138.73,OK
ISIC_0000383,1988,2117,157.14,OK
ISIC_0000384,2096,2583,148.75,OK
ISIC_0000385,2304,3072,171.82,OK
ISIC_0000386,2304,3072,157.22,OK
ISIC_0000425,2304,3072,175.11,OK
ISIC_0000426,2304,3072,171.19,OK
ISIC_0000430,2304,3072,168.76,OK
ISIC_0000461,802,919,141.3,OK
ISIC_0000464,802,919,114.15,OK
ISIC_0000465,802,919,144.67,OK
ISIC_0000467,802,919,128.31,OK
ISIC_0000468,802,919,108.53,OK
ISIC_0000470,802,919,174.43,OK
ISIC_0000460,802,919,142.15,OK
ISIC_0000471,802,919,152.25,OK
ISIC_0000473,2000,3008,167.62,OK
ISIC_0000474,802,919,140.26,OK
ISIC_0000475,802,919,125.58,OK
ISIC_0000476,802,919,166.46,OK
ISIC_0000477,802,919,160.49,OK
ISIC_0000478,802,919,151.27,OK
ISIC_0000472,802,919,126.66,OK
ISIC_0000458,802,919,169.19,OK
ISIC_0000457,753,1028,146.89,OK
ISIC_0000456,2304,3072,135.24,OK
ISIC_0000431,2304,3072,140.33,OK
ISIC_0000433,2304,3072,163.88,OK
ISIC_0000435,2304,3072,149.8,OK
ISIC_0000436,2304,3072,154.67,OK
ISIC_0000437,2304,3072,166.4,OK
ISIC_0000439,2304,3072,175.62,OK
ISIC_0000442,2304,3072,174.27,OK
ISIC_0000443,2304,3072,183.15,OK
ISIC_0000447,1956,2012,176.07,OK
ISIC_0000448,2304,3072,175.59,OK
ISIC_0000449,2304,3072,160.77,OK
ISIC_0000451,2304,3072,164.37,OK
ISIC_0000452,2304,3072,136.4,OK
ISIC_0000453,2304,3072,131.66,OK
ISIC_0000455,1824,2283,141.53,OK
ISIC_0000427,2304,3072,170.76,OK
ISIC_0024786,450,600,150.1,OK
ISIC_0024814,450,600,150.4,OK
ISIC_0024825,450,600,154.73,OK
ISIC_0024839,450,600,167.41,OK
ISIC_0024850,450,600,133.42,OK
ISIC_0024851,450,600,141.61,OK
ISIC_0024782,450,600,168.01,OK
ISIC_0024871,450,600,141.19,OK
ISIC_0024880,450,600,178.3,OK
ISIC_0024881,450,600,176.0,OK
ISIC_0024883,450,600,172.73,OK
ISIC_0024890,450,600,145.56,OK
ISIC_0024909,450,600,144.07,OK
ISIC_0024910,450,600,157.64,OK
ISIC_0024877,450,600,140.41,OK
ISIC_0024774,450,600,150.81,OK
ISIC_0024773,450,600,150.95,OK
ISIC_0024772,450,600,162.39,OK
ISIC_0024672,450,600,165.8,OK
ISIC_0024676,450,600,164.9,OK
ISIC_0024696,450,600,149.07,OK
ISIC_0024705,450,600,146.67,OK
ISIC_0024708,450,600,136.77,OK
ISIC_0024709,450,600,155.06,OK
ISIC_0024711,450,600,178.48,OK
ISIC_0024726,450,600,169.62,OK
ISIC_0024740,450,600,169.97,OK
ISIC_0024741,450,600,133.35,OK
ISIC_0024748,450,600,193.69,OK
ISIC_0024758,450,600,167.31,OK
ISIC_0024760,450,600,176.7,OK
ISIC_0024761,450,600,148.67,OK
ISIC_0024770,450,600,147.19,OK
ISIC_0024915,450,600,156.51,OK
ISIC_0024643,450,600,191.74,OK
ISIC_0024943,450,600,141.66,OK
ISIC_0024970,450,600,164.24,OK
ISIC_0025099,450,600,149.59,OK
ISIC_0025103,450,600,143.72,OK
ISIC_0025113,450,600,154.2,OK
ISIC_0025131,450,600,155.98,OK
ISIC_0025136,450,600,136.4,OK
ISIC_0025140,450,600,150.63,OK
ISIC_0025086,450,600,155.68,OK
ISIC_0025157,450,600,176.81,OK
ISIC_0025199,450,600,171.42,OK
ISIC_0025209,450,600,188.22,OK
ISIC_0025222,450,600,137.95,OK
ISIC_0025275,450,600,209.85,OK
ISIC_0025276,450,600,178.72,OK
ISIC_0025286,450,600,164.68,OK
ISIC_0025180,450,600,172.08,OK
ISIC_0025083,450,600,154.15,OK
ISIC_0025076,450,600,175.85,OK
ISIC_0025075,450,600,137.33,OK
ISIC_0024971,450,600,166.31,OK
ISIC_0024981,450,600,189.92,OK
ISIC_0024982,450,600,168.04,OK
ISIC_0024997,450,600,166.1,OK
ISIC_0025005,450,600,174.59,OK
ISIC_0025016,450,600,152.05,OK
ISIC_0025030,450,600,176.96,OK
ISIC_0025032,450,600,138.0,OK
ISIC_0025033,450,600,178.97,OK
ISIC_0025038,450,600,158.75,OK
ISIC_0025040,450,600,151.24,OK
ISIC_0025063,450,600,153.56,OK
ISIC_0025064,450,600,177.64,OK
ISIC_0025066,450,600,177.8,OK
ISIC_0025068,450,600,167.01,OK
ISIC_0024947,450,600,172.38,OK
ISIC_0025297,450,600,142.18,OK
ISIC_0024635,450,600,128.34,OK
ISIC_0024623,450,600,145.09,OK
ISIC_0024626,450,600,142.01,OK
ISIC_0024453,450,600,163.98,OK
ISIC_0024471,450,600,149.85,OK
ISIC_0024477,450,600,154.52,OK
ISIC_0024489,450,600,137.6,OK
ISIC_0024490,450,600,145.23,OK
ISIC_0024494,450,600,179.6,OK
ISIC_0024446,450,600,138.28,OK
ISIC_0024495,450,600,184.65,OK
ISIC_0024505,450,600,150.46,OK
ISIC_0024547,450,600,176.36,OK
ISIC_0024581,450,600,154.48,OK
ISIC_0024592,450,600,117.88,OK
ISIC_0024602,450,600,146.2,OK
ISIC_0024612,450,600,178.1,OK
ISIC_0024498,450,600,172.61,OK
ISIC_0024445,450,600,171.69,OK
ISIC_0024435,450,600,139.3,OK
ISIC_0028619,450,600,145.07,OK
ISIC_0027957,450,600,152.98,OK
ISIC_0031918,450,600,166.03,OK
ISIC_0027967,450,600,168.58,OK
ISIC_0028431,450,600,171.93,OK
ISIC_0028680,450,600,168.43,OK
ISIC_0028714,450,600,142.1,OK
ISIC_0028885,450,600,145.91,OK
ISIC_0029099,450,600,173.88,OK
ISIC_0029404,450,600,229.44,OK
ISIC_0028406,450,600,157.69,OK
ISIC_0029439,450,600,184.32,OK
ISIC_0029486,450,600,188.97,OK
ISIC_0029514,450,600,190.42,OK
ISIC_0029608,450,600,197.88,OK
ISIC_0029742,450,600,141.11,OK
ISIC_0029877,450,600,152.06,OK
ISIC_0029889,450,600,147.46,OK
ISIC_0029448,450,600,183.2,OK
ISIC_0030070,450,600,188.67,OK
ISIC_0028188,450,600,190.07,OK
ISIC_0028146,450,600,197.84,OK
ISIC_0027210,450,600,179.39,OK
ISIC_0027256,450,600,182.42,OK
ISIC_0027269,450,600,190.92,OK
ISIC_0027385,450,600,188.2,OK
ISIC_0027522,450,600,163.54,OK
ISIC_0027563,450,600,163.81,OK
ISIC_0028163,450,600,175.9,OK
ISIC_0027665,450,600,195.49,OK
ISIC_0027790,450,600,131.8,OK
ISIC_0027856,450,600,167.76,OK
ISIC_0027888,450,600,160.19,OK
ISIC_0027903,450,600,181.12,OK
ISIC_0027937,450,600,177.81,OK
ISIC_0027983,450,600,177.36,OK
ISIC_0027672,450,600,192.92,OK
ISIC_0030104,450,600,151.74,OK
ISIC_0030275,450,600,225.54,OK
ISIC_0030283,450,600,174.8,OK
ISIC_0031759,450,600,152.66,OK
ISIC_0031901,450,600,188.61,OK
ISIC_0031950,450,600,199.16,OK
ISIC_0031955,450,600,142.9,OK
ISIC_0031996,450,600,154.87,OK
ISIC_0032057,450,600,181.15,OK
ISIC_0031719,450,600,168.29,OK
ISIC_0032076,450,600,181.65,OK
ISIC_0032270,450,600,148.3,OK
ISIC_0032409,450,600,181.36,OK
ISIC_0032538,450,600,145.29,OK
ISIC_0032545,450,600,146.65,OK
ISIC_0032557,450,600,167.11,OK
ISIC_0032614,450,600,157.83,OK
ISIC_0032240,450,600,174.14,OK
ISIC_0031706,450,600,184.9,OK
ISIC_0031648,450,600,163.62,OK
ISIC_0031346,450,600,141.71,OK
ISIC_0030606,450,600,168.06,OK
ISIC_0030722,450,600,193.06,OK
ISIC_0030770,450,600,161.48,OK
ISIC_0030882,450,600,178.55,OK
ISIC_0030956,450,600,163.34,OK
ISIC_0031065,450,600,157.85,OK
ISIC_0031090,450,600,122.24,OK
ISIC_0031093,450,600,187.77,OK
ISIC_0031103,450,600,168.17,OK
ISIC_0031197,450,600,200.43,OK
ISIC_0031201,450,600,190.84,OK
ISIC_0031215,450,600,156.73,OK
ISIC_0031217,450,600,168.33,OK
ISIC_0031270,450,600,178.99,OK
ISIC_0031276,450,600,152.95,OK
ISIC_0027159,450,600,149.55,OK
ISIC_0026876,450,600,175.47,OK
ISIC_0026713,450,600,166.47,OK
ISIC_0026693,450,600,173.62,OK
ISIC_0032203,450,600,172.0,OK
ISIC_0032238,450,600,167.42,OK
ISIC_0032277,450,600,173.9,OK
ISIC_0032329,450,600,175.89,OK
ISIC_0032349,450,600,162.1,OK
ISIC_0032356,450,600,144.66,OK
ISIC_0032173,450,600,167.96,OK
ISIC_0032371,450,600,156.04,OK
ISIC_0032455,450,600,159.97,OK
ISIC_0032897,450,600,163.67,OK
ISIC_0032947,450,600,166.66,OK
ISIC_0033000,450,600,157.56,OK
ISIC_0033084,450,600,181.81,OK
ISIC_0033295,450,600,168.59,OK
ISIC_0032397,450,600,168.48,OK
ISIC_0032154,450,600,191.37,OK
ISIC_0032014,450,600,152.27,OK
ISIC_0031940,450,600,171.94,OK
ISIC_0031211,450,600,184.74,OK
ISIC_0031286,450,600,192.66,OK
ISIC_0031421,450,600,152.82,OK
ISIC_0031431,450,600,163.15,OK
ISIC_0031570,450,600,176.4,OK
ISIC_0031578,450,600,149.51,OK
ISIC_0031659,450,600,174.84,OK
ISIC_0031672,450,600,159.56,OK
ISIC_0031692,450,600,169.21,OK
ISIC_0031738,450,600,159.05,OK
ISIC_0031743,450,600,164.02,OK
ISIC_0031852,450,600,188.81,OK
ISIC_0031874,450,600,172.65,OK
ISIC_0031927,450,600,176.36,OK
ISIC_0031929,450,600,161.11,OK
ISIC_0033536,450,600,200.16,OK
ISIC_0032692,450,600,139.56,OK
ISIC_0033869,450,600,175.37,OK
ISIC_0024662,450,600,138.22,OK
ISIC_0025680,450,600,187.16,OK
ISIC_0025707,450,600,178.13,OK
ISIC_0025807,450,600,153.97,OK
ISIC_0025873,450,600,183.99,OK
ISIC_0025924,450,600,165.66,OK
ISIC_0026068,450,600,189.65,OK
ISIC_0025677,450,600,176.04,OK
ISIC_0026092,450,600,180.44,OK
ISIC_0026336,450,600,191.45,OK
ISIC_0026349,450,600,185.76,OK
ISIC_0026393,450,600,159.61,OK
ISIC_0026456,450,600,190.74,OK
ISIC_0026467,450,600,191.37,OK
ISIC_0026490,450,600,149.24,OK
ISIC_0026163,450,600,182.84,OK
ISIC_0025628,450,600,154.84,OK
ISIC_0025612,450,600,131.85,OK
ISIC_0025606,450,600,122.62,OK
ISIC_0024669,450,600,172.56,OK
ISIC_0024706,450,600,196.62,OK
